imu,it,ex,ey,ez,ax,ay,az,temp
10,0,-0.010652806609869,-0.004261123016477,0.001065280754119,-8.820373535156250,0.780521690845490,-8.557006835937500,28.34
10,1,-0.008522246032953,-0.006391684990376,0.000000000000000,-8.777276992797851,0.790098607540131,-8.571372985839843,28.34
10,2,-0.008522246032953,-0.006391684990376,0.000000000000000,-8.777276992797851,0.790098607540131,-8.571372985839843,28.34
10,3,-0.011718087829649,-0.004261123016477,0.000000000000000,-8.796431541442871,0.818829476833344,-8.547430038452148,28.34
10,4,-0.008522246032953,-0.006391684990376,0.000000000000000,-8.834739685058593,0.747002303600311,-8.609681129455566,28.35
10,5,-0.011718087829649,-0.005326403304935,0.000000000000000,-8.844316482543945,0.761367738246918,-8.552218437194824,28.35
10,6,-0.008522246032953,-0.007456964813173,0.000000000000000,-8.810796737670898,0.780521690845490,-8.580949783325195,28.34
10,7,-0.010652806609869,-0.006391684990376,0.000000000000000,-8.786853790283203,0.785310149192810,-8.590526580810546,28.32
10,8,-0.010652806609869,-0.006391684990376,0.001065280754119,-8.815585136413574,0.775733172893524,-8.604892730712890,28.35
10,9,-0.010652806609869,-0.006391684990376,0.001065280754119,-8.815585136413574,0.775733172893524,-8.604892730712890,28.35
10,10,-0.009587527252734,-0.006391684990376,0.000000000000000,-8.820373535156250,0.732636928558350,-8.566584587097167,28.34
10,11,-0.011718087829649,-0.003195842495188,0.001065280754119,-8.815585136413574,0.770944714546204,-8.580949783325195,28.33
10,12,-0.009587527252734,-0.007456964813173,0.001065280754119,-8.796431541442871,0.747002303600311,-8.537853240966796,28.36
10,13,-0.011718087829649,-0.005326403304935,0.001065280754119,-8.815585136413574,0.775733172893524,-8.686296463012695,28.32
10,14,-0.009587527252734,-0.006391684990376,0.000000000000000,-8.801219940185546,0.780521690845490,-8.547430038452148,28.35
10,15,-0.008522246032953,-0.006391684990376,0.000000000000000,-8.853893280029296,0.766156256198883,-8.619257926940917,28.34
10,16,-0.010652806609869,-0.005326403304935,0.000000000000000,-8.815585136413574,0.775733172893524,-8.595314979553222,28.34
10,17,-0.010652806609869,-0.005326403304935,0.000000000000000,-8.815585136413574,0.775733172893524,-8.595314979553222,28.34
10,18,-0.010652806609869,-0.006391684990376,0.000000000000000,-8.806008338928222,0.770944714546204,-8.619257926940917,28.35
10,19,-0.009587527252734,-0.006391684990376,0.001065280754119,-8.796431541442871,0.761367738246918,-8.542641639709472,28.35
10,20,-0.009587527252734,-0.004261123016477,0.001065280754119,-8.815585136413574,0.747002303600311,-8.561796188354492,28.35
10,21,-0.010652806609869,-0.007456964813173,0.000000000000000,-8.806008338928222,0.814041018486023,-8.576161384582519,28.35
10,22,-0.010652806609869,-0.005326403304935,0.001065280754119,-8.810796737670898,0.766156256198883,-8.557006835937500,28.37
10,23,-0.009587527252734,-0.004261123016477,0.001065280754119,-8.815585136413574,0.804464042186737,-8.604892730712890,28.34
10,24,-0.009587527252734,-0.005326403304935,0.001065280754119,-8.844316482543945,0.790098607540131,-8.614469528198242,28.35
10,25,-0.009587527252734,-0.005326403304935,0.001065280754119,-8.844316482543945,0.790098607540131,-8.614469528198242,28.35
10,26,-0.011718087829649,-0.005326403304935,0.001065280754119,-8.815585136413574,0.766156256198883,-8.624046325683593,28.34
10,27,-0.009587527252734,-0.007456964813173,0.000000000000000,-8.820373535156250,0.780521690845490,-8.585738182067871,28.34
10,28,-0.010652806609869,-0.004261123016477,0.001065280754119,-8.825161933898925,0.775733172893524,-8.576161384582519,28.35
10,29,-0.008522246032953,-0.006391684990376,0.001065280754119,-8.810796737670898,0.756579279899597,-8.571372985839843,28.36
10,30,-0.009587527252734,-0.007456964813173,0.001065280754119,-8.839528083801269,0.761367738246918,-8.576161384582519,28.35
10,31,-0.011718087829649,-0.004261123016477,0.001065280754119,-8.839528083801269,0.756579279899597,-8.552218437194824,28.34
10,32,-0.009587527252734,-0.006391684990376,0.000000000000000,-8.786853790283203,0.747002303600311,-8.628834724426269,28.34
10,33,-0.011718087829649,-0.006391684990376,0.000000000000000,-8.801219940185546,0.770944714546204,-8.571372985839843,28.35
10,34,-0.008522246032953,-0.006391684990376,0.001065280754119,-8.815585136413574,0.775733172893524,-8.609681129455566,28.35
10,35,-0.011718087829649,-0.005326403304935,0.001065280754119,-8.839528083801269,0.747002303600311,-8.557006835937500,28.36
10,36,-0.009587527252734,-0.004261123016477,0.000000000000000,-8.796431541442871,0.751790821552277,-8.580949783325195,28.35
10,37,-0.011718087829649,-0.004261123016477,0.000000000000000,-8.810796737670898,0.737425386905670,-8.571372985839843,28.37
10,38,-0.007456964813173,-0.006391684990376,0.001065280754119,-8.825161933898925,0.766156256198883,-8.552218437194824,28.35
10,39,-0.011718087829649,-0.005326403304935,0.000000000000000,-8.829950332641601,0.785310149192810,-8.638411521911621,28.36
10,40,-0.011718087829649,-0.005326403304935,0.000000000000000,-8.829950332641601,0.785310149192810,-8.638411521911621,28.36
10,41,-0.012783369980752,-0.005326403304935,0.000000000000000,-8.806008338928222,0.770944714546204,-8.619257926940917,28.34
10,42,-0.009587527252734,-0.006391684990376,0.001065280754119,-8.806008338928222,0.742213845252991,-8.595314979553222,28.34
10,43,-0.009587527252734,-0.007456964813173,0.001065280754119,-8.849104881286621,0.751790821552277,-8.633623123168945,28.35
10,44,-0.011718087829649,-0.004261123016477,0.001065280754119,-8.801219940185546,0.770944714546204,-8.580949783325195,28.34
10,45,-0.008522246032953,-0.004261123016477,0.002130561508238,-8.806008338928222,0.756579279899597,-8.609681129455566,28.34
10,46,-0.011718087829649,-0.005326403304935,0.001065280754119,-8.810796737670898,0.766156256198883,-8.600103378295898,28.36
10,47,-0.008522246032953,-0.005326403304935,0.000000000000000,-8.791643142700195,0.751790821552277,-8.580949783325195,28.37
10,48,-0.008522246032953,-0.005326403304935,0.000000000000000,-8.791643142700195,0.751790821552277,-8.580949783325195,28.37
10,49,-0.007456964813173,-0.006391684990376,0.002130561508238,-8.786853790283203,0.814041018486023,-8.590526580810546,28.38
10,50,-0.011718087829649,-0.005326403304935,0.000000000000000,-8.844316482543945,0.742213845252991,-8.576161384582519,28.37
10,51,-0.008522246032953,-0.006391684990376,0.000000000000000,-8.810796737670898,0.780521690845490,-8.638411521911621,28.37
10,52,-0.011718087829649,-0.005326403304935,0.002130561508238,-8.858681678771972,0.809252500534058,-8.633623123168945,28.35
10,53,-0.008522246032953,-0.006391684990376,0.000000000000000,-8.806008338928222,0.737425386905670,-8.571372985839843,28.37
10,54,-0.010652806609869,-0.004261123016477,0.001065280754119,-8.820373535156250,0.775733172893524,-8.585738182067871,28.34
10,55,-0.010652806609869,-0.006391684990376,0.002130561508238,-8.786853790283203,0.723059952259064,-8.518699645996093,28.36
10,56,-0.010652806609869,-0.006391684990376,0.002130561508238,-8.786853790283203,0.723059952259064,-8.518699645996093,28.36
10,57,-0.011718087829649,-0.005326403304935,0.001065280754119,-8.806008338928222,0.775733172893524,-8.604892730712890,28.34
10,58,-0.007456964813173,-0.006391684990376,0.000000000000000,-8.820373535156250,0.790098607540131,-8.518699645996093,28.34
10,59,-0.012783369980752,-0.005326403304935,0.001065280754119,-8.796431541442871,0.742213845252991,-8.604892730712890,28.34
10,60,-0.007456964813173,-0.006391684990376,0.000000000000000,-8.777276992797851,0.747002303600311,-8.609681129455566,28.36
10,61,-0.010652806609869,-0.004261123016477,0.001065280754119,-8.839528083801269,0.775733172893524,-8.590526580810546,28.36
10,62,-0.008522246032953,-0.006391684990376,-0.001065280754119,-8.782065391540527,0.775733172893524,-8.576161384582519,28.36
10,63,-0.010652806609869,-0.005326403304935,0.002130561508238,-8.806008338928222,0.766156256198883,-8.576161384582519,28.36
10,64,-0.009587527252734,-0.005326403304935,0.000000000000000,-8.786853790283203,0.761367738246918,-8.590526580810546,28.34
10,65,-0.010652806609869,-0.004261123016477,0.002130561508238,-8.844316482543945,0.742213845252991,-8.628834724426269,28.37
10,66,-0.008522246032953,-0.006391684990376,0.000000000000000,-8.820373535156250,0.747002303600311,-8.614469528198242,28.35
10,67,-0.009587527252734,-0.005326403304935,0.001065280754119,-8.806008338928222,0.770944714546204,-8.561796188354492,28.37
10,68,-0.009587527252734,-0.006391684990376,0.000000000000000,-8.786853790283203,0.727848410606384,-8.633623123168945,28.36
10,69,-0.008522246032953,-0.007456964813173,0.001065280754119,-8.839528083801269,0.751790821552277,-8.671930313110351,28.36
10,70,-0.010652806609869,-0.005326403304935,0.000000000000000,-8.810796737670898,0.766156256198883,-8.600103378295898,28.35
10,71,-0.010652806609869,-0.005326403304935,0.000000000000000,-8.810796737670898,0.766156256198883,-8.600103378295898,28.35
10,72,-0.011718087829649,-0.005326403304935,0.000000000000000,-8.868258476257324,0.785310149192810,-8.557006835937500,28.37
10,73,-0.008522246032953,-0.006391684990376,0.000000000000000,-8.753334999084472,0.751790821552277,-8.557006835937500,28.37
10,74,-0.010652806609869,-0.005326403304935,0.000000000000000,-8.810796737670898,0.770944714546204,-8.686296463012695,28.36
10,75,-0.009587527252734,-0.006391684990376,0.000000000000000,-8.815585136413574,0.742213845252991,-8.590526580810546,28.37
